conflict_index,left_stacktrace_length,right_stacktrace_length,conflict_depth,stacktrace_diff,same_class,same_method,scenario_jar,scenario_index
425,2,3,3,1,True,True,/home/miningframework/output/files/hdiv/2f9993190a5d9e153c693e8060ef8050f2fe2baa/original-without-dependencies/merge/hdiv-core-3.1.0-SNAPSHOT.jar,187
426,2,3,3,1,True,True,/home/miningframework/output/files/hdiv/2f9993190a5d9e153c693e8060ef8050f2fe2baa/original-without-dependencies/merge/hdiv-core-3.1.0-SNAPSHOT.jar,188
427,11,10,11,1,True,True,/home/miningframework/output/files/shazamcrest/5bb33c89041258a0f9fa7bc50a06026e7ecd0845/original-without-dependencies/merge/shazamcrest-0.10-SNAPSHOT.jar,189
428,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,190
429,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,190
430,4,4,4,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,190
431,5,5,5,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,190
432,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,190
433,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,190
434,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,190
435,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,190
436,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,190
437,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,191
438,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,191
439,4,4,4,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,191
440,5,5,5,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,191
441,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,191
442,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,191
443,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,191
444,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,191
445,1,1,1,0,True,True,/home/miningframework/output/files/ninja/335e2c3e80a2687ceb8ae90a08a6228ef6daef02/original-without-dependencies/merge/ninja-core-5.1.5-SNAPSHOT.jar,191
446,8,10,10,2,False,False,/home/miningframework/output/files/ninja/9ff808e7dfb4262128dda50e5990b1226b0c3f1e/original-without-dependencies/merge/ninja-core-0.4-SNAPSHOT.jar,192
447,2,2,2,0,True,True,/home/miningframework/output/files/sdk-java/afce3a22ad47ca4eb3292a0285d378c4ae4cc605/original-without-dependencies/merge/sdk-java-2.0.0-SNAPSHOT.jar,193
448,2,2,2,0,True,True,/home/miningframework/output/files/sdk-java/afce3a22ad47ca4eb3292a0285d378c4ae4cc605/original-without-dependencies/merge/sdk-java-2.0.0-SNAPSHOT.jar,194
449,2,2,2,0,True,True,/home/miningframework/output/files/sdk-java/afce3a22ad47ca4eb3292a0285d378c4ae4cc605/original-without-dependencies/merge/sdk-java-2.0.0-SNAPSHOT.jar,195
450,2,2,2,0,True,True,/home/miningframework/output/files/sdk-java/afce3a22ad47ca4eb3292a0285d378c4ae4cc605/original-without-dependencies/merge/sdk-java-2.0.0-SNAPSHOT.jar,196
451,8,7,8,1,True,True,/home/miningframework/output/files/khs-sherpa/289155a83ee0e7fbac9c0fe2ce72d1af750b5926/original-without-dependencies/merge/khs-sherpa-1.1.4-SNAPSHOT.jar,197
452,4,4,4,0,True,True,/home/miningframework/output/files/name-parser/3c1d815c087b4201c84f5bae97c9760487776e06/original-without-dependencies/merge/name-parser-api-3.8.6-SNAPSHOT-tests.jar,198
453,3,3,3,0,True,True,/home/miningframework/output/files/name-parser/3c1d815c087b4201c84f5bae97c9760487776e06/original-without-dependencies/merge/name-parser-api-3.8.6-SNAPSHOT-tests.jar,198
454,4,4,4,0,True,True,/home/miningframework/output/files/name-parser/3c1d815c087b4201c84f5bae97c9760487776e06/original-without-dependencies/merge/name-parser-api-3.8.6-SNAPSHOT-tests.jar,199
455,3,3,3,0,True,True,/home/miningframework/output/files/name-parser/3c1d815c087b4201c84f5bae97c9760487776e06/original-without-dependencies/merge/name-parser-api-3.8.6-SNAPSHOT-tests.jar,199
456,6,6,6,0,True,True,/home/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,200
457,6,6,6,0,True,True,/home/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,201
458,11,10,11,1,True,True,/home/miningframework/output/files/redpen/cdc1310dbdc5ff2636e233c49ef4ef018d1c5f36/original-without-dependencies/merge/redpen-core-1.5.6-SNAPSHOT.jar,202
459,10,6,10,4,True,True,/home/miningframework/output/files/redpen/cdc1310dbdc5ff2636e233c49ef4ef018d1c5f36/original-without-dependencies/merge/redpen-core-1.5.6-SNAPSHOT.jar,203
460,4,4,4,0,True,True,/home/miningframework/output/files/redpen/6070b11414a006e8f3c05e457543200a9f558809/original-without-dependencies/merge/redpen-core-1.5.6-SNAPSHOT.jar,204
461,4,4,4,0,True,True,/home/miningframework/output/files/redpen/6070b11414a006e8f3c05e457543200a9f558809/original-without-dependencies/merge/redpen-core-1.5.6-SNAPSHOT.jar,205
462,2,7,7,5,True,True,/home/miningframework/output/files/jline2/6db1644351479fb82c909d82b0b57b321440a5e6/original-without-dependencies/merge/original-jline-2.12-SNAPSHOT.jar,206
463,3,4,4,1,True,True,/home/miningframework/output/files/jline2/5acfe5945383a620910a2d78eb131af86efe7022/original-without-dependencies/merge/original-jline-2.7-SNAPSHOT.jar,207
464,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,208
465,1,1,1,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,208
466,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,208
467,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,209
468,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,209
469,1,1,1,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,209
470,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,209
471,6,8,8,2,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,210
472,3,6,6,3,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,210
473,6,8,8,2,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,211
474,3,6,6,3,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,211
475,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,212
476,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,212
477,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,213
478,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,213
479,2,2,2,0,True,True,/home/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,214
480,2,2,2,0,True,True,/home/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,215
481,6,6,6,0,True,True,/home/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,216
482,6,6,6,0,True,True,/home/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,217
483,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,218
484,1,1,1,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,218
485,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,218
486,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,219
487,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,219
488,1,1,1,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,219
489,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,219
490,6,8,8,2,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,220
491,3,6,6,3,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,220
492,6,8,8,2,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,221
493,3,6,6,3,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,221
494,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,222
495,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,222
496,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,223
497,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,223
498,2,2,2,0,True,True,/home/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,224
499,2,2,2,0,True,True,/home/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,225
500,6,6,6,0,True,True,/home/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,226
501,6,6,6,0,True,True,/home/miningframework/output/files/qlrm/e03f1617f3978b3a1906f96e92317514eef243ff/original-without-dependencies/merge/qlrm-1.6.5-SNAPSHOT.jar,227
502,3,2,3,1,True,True,/home/miningframework/output/files/overture/183044a608970fa550c097fdd98216a182cc895d/original-without-dependencies/merge/Overture-2.6.5-SNAPSHOT.jar,228
503,2,7,7,5,True,True,/home/miningframework/output/files/jline2/6db1644351479fb82c909d82b0b57b321440a5e6/original-without-dependencies/merge/original-jline-2.12-SNAPSHOT.jar,229
504,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,230
505,1,1,1,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,230
506,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,230
507,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,231
508,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,231
509,1,1,1,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,231
510,2,2,2,0,True,True,/home/miningframework/output/files/pebble/aa932204dedbe24bdefeb75593385eb0c091e7f7/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,231
511,6,8,8,2,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,232
512,3,6,6,3,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,232
513,6,8,8,2,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,233
514,3,6,6,3,True,True,/home/miningframework/output/files/pebble/b092f5eee672fdf7f8100336b35e37a9876f6f72/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,233
515,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,234
516,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,234
517,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,235
518,2,2,2,0,True,True,/home/miningframework/output/files/pebble/c8c30f79bfa1849d04e41ed14402ddc2f2746fe9/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,235
519,2,2,2,0,True,True,/home/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,236
520,2,2,2,0,True,True,/home/miningframework/output/files/pebble/a0e7bc09e4cfff141e0e05d2e788b07919b78995/original-without-dependencies/merge/pebble-3.0.0-SNAPSHOT.jar,237
521,11,7,11,4,True,True,/home/miningframework/output/files/z/da778dcb9cf35110cc3b35d9c4c26a66238d3450/original-without-dependencies/merge/z-0.3.1.jar,238
522,1,1,1,0,True,True,/home/miningframework/output/files/elasticsearch-analysis-morfologik/6024cb183c93a9bcde34205c97b4a1dfb3694ac5/original-without-dependencies/merge/original-elasticsearch-analysis-morfologik-2.1.jar,239
523,1,1,1,0,True,True,/home/miningframework/output/files/elasticsearch-analysis-morfologik/6024cb183c93a9bcde34205c97b4a1dfb3694ac5/original-without-dependencies/merge/original-elasticsearch-analysis-morfologik-2.1.jar,239
524,1,1,1,0,True,True,/home/miningframework/output/files/elasticsearch-analysis-morfologik/6024cb183c93a9bcde34205c97b4a1dfb3694ac5/original-without-dependencies/merge/original-elasticsearch-analysis-morfologik-2.1.jar,240
525,1,1,1,0,True,True,/home/miningframework/output/files/elasticsearch-analysis-morfologik/6024cb183c93a9bcde34205c97b4a1dfb3694ac5/original-without-dependencies/merge/original-elasticsearch-analysis-morfologik-2.1.jar,240
526,3,3,3,0,True,True,/home/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,241
527,1,1,1,0,True,True,/home/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,241
528,4,4,4,0,True,True,/home/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,241
529,4,4,4,0,True,True,/home/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,241
530,17,17,17,0,True,True,/home/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,242
531,14,14,14,0,True,True,/home/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,242
532,1,1,1,0,True,True,/home/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,242
533,7,7,7,0,True,True,/home/miningframework/output/files/openpnp/f1d9c747ac3d7f0376b56e1c81f4da617f396e98/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,242
534,3,3,3,0,True,True,/home/miningframework/output/files/openpnp/db3203525ab5fe997c4cf7f90dce74d9d5c74943/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,243
535,5,5,5,0,True,True,/home/miningframework/output/files/openpnp/db3203525ab5fe997c4cf7f90dce74d9d5c74943/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,243
536,2,2,2,0,True,True,/home/miningframework/output/files/openpnp/db3203525ab5fe997c4cf7f90dce74d9d5c74943/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,243
537,3,3,3,0,True,True,/home/miningframework/output/files/openpnp/0713b6c46487e92a89d68780a39282cce8446abd/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,244
538,5,8,8,3,False,False,/home/miningframework/output/files/openpnp/d1778a6820a095395d408955ba274ebdefe546e2/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,245
539,3,3,3,0,True,True,/home/miningframework/output/files/openpnp/d1778a6820a095395d408955ba274ebdefe546e2/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,246
540,6,6,6,0,True,True,/home/miningframework/output/files/openpnp/d1778a6820a095395d408955ba274ebdefe546e2/original-without-dependencies/merge/openpnp-gui-0.0.1-alpha-SNAPSHOT.jar,246
541,3,2,3,1,True,True,/home/miningframework/output/files/liquibase/9ae2b572c79ff0273f1dfb2f867148e74dfebb98/original-without-dependencies/merge/liquibase-3.7.0-SNAPSHOT.jar,247
542,1,1,1,0,True,True,/home/miningframework/output/files/ohc/cf706bb89ebae023432c2bbd949266bfd68401e8/original-without-dependencies/merge/ohc-core-0.6.0.jar,248
543,1,1,1,0,True,True,/home/miningframework/output/files/ohc/cf706bb89ebae023432c2bbd949266bfd68401e8/original-without-dependencies/merge/ohc-core-0.6.0.jar,249
544,1,1,1,0,True,True,/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,250
545,1,1,1,0,True,True,/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,250
546,1,1,1,0,True,True,/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,250
547,1,1,1,0,True,True,/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,251
548,1,1,1,0,True,True,/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,251
549,1,1,1,0,True,True,/home/miningframework/output/files/jbox2d/6c7d53a0ccf1fe88f0cd1debaf7389b52810e14d/original-without-dependencies/merge/jbox2d-library-2.2.1.2-SNAPSHOT.jar,251
550,1,2,2,1,True,False,/home/miningframework/output/files/jcabi-http/b33d320e5a794ad393369a0c141a3afbc1ff53e4/original-without-dependencies/merge/jcabi-http-2.0-SNAPSHOT.jar,252
551,1,1,1,0,True,True,/home/miningframework/output/files/consumer-dispatcher/ad52e52884dde01fb2762e25e77fcd8db77ab84f/original-without-dependencies/merge/consumerdispatcher-0.1.1-jar-with-dependencies.jar,253
552,3,3,3,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,254
553,2,2,2,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,254
554,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,254
555,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,254
556,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,254
557,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,254
558,3,3,3,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,254
559,3,3,3,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,255
560,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,255
561,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,255
562,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,255
563,1,1,1,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,255
564,4,4,4,0,True,True,/home/miningframework/output/files/jcabi-github/70a85681b5440ecdadd24e346039ddebc81e965d/original-without-dependencies/merge/jcabi-github-1.0-SNAPSHOT.jar,255
565,3,3,3,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,256
566,1,1,1,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,256
567,3,3,3,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,257
568,1,1,1,0,True,True,/home/miningframework/output/files/couchdb-lucene/a26642d5ab84f52d51eca92ce9ee594420eb719e/original-without-dependencies/merge/couchdb-lucene-0.6-SNAPSHOT.jar,257
